"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2469","While celebrating life and peace in Baragali Summer Camps UoP with poets, Doctors , Professors and researchers.… https://t.co/nXscDFk8bd",FALSE,1,NA,2019-09-11 16:22:45,TRUE,NA,"1171821391965900800",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MulkAfsar",0,FALSE,FALSE,NA,NA
"2470","#12 of #WeAreWOTWLdn is the wonderful Jaqueline Ching of J.P. Morgan, who sits on #WOTWLdn's steering committee.… https://t.co/3QUL6GqAgJ",FALSE,1,NA,2019-09-11 16:21:04,TRUE,NA,"1171820966781079552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WOTWLondon",0,FALSE,FALSE,NA,NA
"2471","Thank you @veggievince  

https://t.co/29Y26Gnleb 

#modusvivendi  #malewayoflife #mensunderwear #brief#ootd… https://t.co/bvGSAoATL0",FALSE,18,NA,2019-09-11 16:20:12,TRUE,NA,"1171820748584955905",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","_ModusVivendi_",2,FALSE,FALSE,NA,NA
"2472","Great news... now:

1) Keep #POC hired
2) Pay #womenofcolor more
3) Promote us - we bring unique experiences that w… https://t.co/L6MtkjVp3o",FALSE,0,NA,2019-09-11 16:20:03,TRUE,NA,"1171820709720539136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","curiousjorgeg",0,FALSE,FALSE,NA,NA
"2473","Here are 7 effective ways to create more diversity in your talent pipeline now #HR #diversity https://t.co/gZi2peLUCM",FALSE,0,NA,2019-09-11 16:19:59,FALSE,NA,"1171820694461669376",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","PapirflyNews",0,FALSE,FALSE,NA,NA
"2474","A California law requiring female directors is causing ripple effects at companies across the country… https://t.co/aeyphU09L7",FALSE,0,NA,2019-09-11 16:19:50,TRUE,NA,"1171820655781842945",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kimhowarddc",0,FALSE,FALSE,NA,NA
"2475","<U+0001F352>The weather outside is frightful! 
Get SNOWED IN WITH A ROGUE!
#Christmas #Winter #fun #Regency #romance #99cents… https://t.co/7KKUx5Am0X",FALSE,0,NA,2019-09-11 16:19:06,TRUE,NA,"1171820471832252416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CeriseDeLand",0,FALSE,FALSE,NA,NA
"2476","@CDBrownII @AcademicChatter Congratulations to you Dr. Brown for your own personal achievement and for making histo… https://t.co/1XZoGZjl5k",FALSE,4,"CDBrownII",2019-09-11 16:18:45,TRUE,"1171805575023386624","1171820381730160641","2166703328","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MAFA11",1,FALSE,FALSE,NA,NA
"2477","@MsBennyBonsu :-) Women in sports photography project. #RepresentationMatters #diversity #equality #inclusion… https://t.co/THcm3H3xAJ",FALSE,3,"Ethical_Leader",2019-09-11 16:18:24,TRUE,"1171819720506576896","1171820295851847685","365627981","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ethical_Leader",0,FALSE,FALSE,NA,NA
"2478","Come out and spot some MUGSA members in this event! ZG
•
•
•
#community #diversity #education #equality… https://t.co/Kmgf76Ewql",FALSE,5,NA,2019-09-11 16:17:39,TRUE,NA,"1171820108500615168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mu_gsa",3,FALSE,FALSE,NA,NA
"2479","Inspiring address by Dean <U+2066>@dianne_gereluk<U+2069> at <U+2066>@UCalgaryEduc<U+2069> Start Up! #Leadership #wellness #Wellbeing #trust… https://t.co/6sUwSCHycr",FALSE,7,NA,2019-09-11 16:16:31,TRUE,NA,"1171819820171460610",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrKapoyannis",1,FALSE,FALSE,NA,NA
"2480","A dispiriting bit of research from BBC news on the rate of prosecutions for homophobic hate crime, despite higher r… https://t.co/iUaUKat5NE",FALSE,0,NA,2019-09-11 16:16:02,TRUE,NA,"1171819698025050113",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","umbrelladata",0,FALSE,FALSE,NA,NA
"2481","Many organizations are now beginning to increase diversity, equity, and inclusion efforts, but @InsidePhilanthr not… https://t.co/P2Lhc5Q76s",FALSE,0,NA,2019-09-11 16:16:00,TRUE,NA,"1171819690735407104",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RootCause",0,FALSE,FALSE,NA,NA
"2482","Actress and advocate @violadavis is the newest international spokesperson for @LOrealParisUSA. Davis will appear in… https://t.co/MZKJh3h6wZ",FALSE,0,NA,2019-09-11 16:15:00,TRUE,NA,"1171819440708771851",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","ModAesthetics",0,FALSE,FALSE,NA,NA
"2483","I’m so excited to join the #AdobeForAll summit tomorrow celebrating #diversity and #inclusion. We’re stronger when… https://t.co/HPgA8nkSpa",FALSE,1,NA,2019-09-11 16:13:36,TRUE,NA,"1171819089007788033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Erica_Fensom",1,FALSE,FALSE,NA,NA
"2484","Looking for a #Job? #SEGreatPeople @SE_Careers #Wellbeing #AuthenticLeadership #Diversity #Digital 
https://t.co/JfXWAZlLy4 #job",FALSE,0,NA,2019-09-11 16:13:35,FALSE,NA,"1171819083777658880",NA,"<a href=""http://jobvite.com"" rel=""nofollow"">Jobvite</a>","LizHendersonSE",0,FALSE,FALSE,NA,NA
"2485","this is going to be a great movie night! #Infinite @markwahlberg @chitwetelejiofo #instantfamily #creatingself… https://t.co/TnKIL8n7U6",FALSE,17,NA,2019-09-11 16:13:29,TRUE,NA,"1171819058989285376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","stelladoyle28",4,FALSE,FALSE,NA,NA
"2486","Seems to be just about still up and running if you haven't completed this yet! #inclusion and #diversity in… https://t.co/ZDT7M4LeDk",FALSE,1,NA,2019-09-11 16:12:39,TRUE,NA,"1171818849563500545",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EmilyBeardall1",0,FALSE,FALSE,NA,NA
"2487","Recruitment News: Nearly two thirds of UK workforce want to change career but wrongly believe they are too old… https://t.co/3ZKpniB1uS",FALSE,2,NA,2019-09-11 16:11:17,TRUE,NA,"1171818503218896896",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ISRecruit",0,FALSE,FALSE,NA,NA
"2488","Diversity &amp; Inclusion professionals: Tell us about your role! Take our quick survey, and get five handy Pocket Guid… https://t.co/VluodfM8fJ",FALSE,0,NA,2019-09-11 16:10:15,TRUE,NA,"1171818243411054592",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","DivDashboard",0,FALSE,FALSE,NA,NA
"2489","WeWork picks Frances Frei to add #diversity to board. Will she also fix the culture, like she did at Uber?… https://t.co/v7e2SChKgk",FALSE,0,NA,2019-09-11 16:08:56,TRUE,NA,"1171817911872348161",NA,"<a href=""http://www.icontact.com"" rel=""nofollow"">iContact's Social Tools</a>","KarenDirectors",0,FALSE,FALSE,NA,NA
"2490","Wow, look KeKe Palmer, your fav movie! @KekePalmer @JLo @edwardjolmos Fav quote: We have to be more Mexican than th… https://t.co/oTO1CeL4Ud",FALSE,20,NA,2019-09-11 16:08:36,TRUE,NA,"1171817828531527680",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","stelladoyle28",0,FALSE,FALSE,NA,NA
"2491","The latest The Equality Echo! https://t.co/5TZcUE7lzv Thanks to @FBPEinGermany @ConstrumatBCN @INTOGiving #equality #diversity",FALSE,1,NA,2019-09-11 16:07:47,FALSE,NA,"1171817623111249921",NA,"<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","robmcd85",2,FALSE,FALSE,NA,NA
"2492","Opens in Sept 21!!
LAS MUJERES DEL MAR
by janine_schoenberg 
directed by drodtheatre 
https://t.co/fiTYXS3wVe
.
.
.… https://t.co/rBBW1HSgnQ",FALSE,0,NA,2019-09-11 16:06:27,TRUE,NA,"1171817288074502145",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","playarenala",0,FALSE,FALSE,NA,NA
"2493","Looking forward to this exciting showcase of science excellence through UK-Poland collaboration, deepening friendsh… https://t.co/dgfqxQxXj8",FALSE,19,NA,2019-09-11 16:05:29,TRUE,NA,"1171817043563372547",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CGMundell",8,FALSE,FALSE,NA,NA
"2494","Ha! I think this confirms my comments at EASM last week - Tennis fans most comfortable talking about #diversity iss… https://t.co/BPuuiTQrj0",FALSE,0,NA,2019-09-11 16:04:01,TRUE,NA,"1171816676213559301",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","umbrelladata",0,FALSE,FALSE,NA,NA
"2495","The Mansfield certification is awarded to law firms that have made a commitment to diversity. Check out the link be… https://t.co/jKyiRnal71",FALSE,0,NA,2019-09-11 16:03:25,TRUE,NA,"1171816526502146049",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","getDivercity",0,FALSE,FALSE,NA,NA
"2496","This is the world I want to live in.<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>
.
.
.
#Repost @theonchannel
···
We love this so much that we had to shar… https://t.co/dJS4cUwz0I",FALSE,0,NA,2019-09-11 16:02:48,TRUE,NA,"1171816371761700866",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","pcoppodcast",0,FALSE,FALSE,NA,NA
"2497","IT Security Infrastructure Engineer
Company Confidential
https://t.co/Dre0Jvbryg 
#Fulltime #ITsecurity… https://t.co/l9GSzgw9Z3",FALSE,0,NA,2019-09-11 16:02:43,TRUE,NA,"1171816347912814592",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","mpndiversityjob",0,FALSE,FALSE,NA,NA
"2498","IT Security Infrastructure Engineer
Company Confidential
https://t.co/swwt9jJOr6 
#Fulltime #ITsecurity… https://t.co/vkk85du4w4",FALSE,0,NA,2019-09-11 16:02:43,TRUE,NA,"1171816347329843208",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","MPNsitedotcom",0,FALSE,FALSE,NA,NA
"2499","According to @Workhuman, one in four workers have felt discriminated against over the course of their career. The m… https://t.co/JyjHpC6RM4",FALSE,0,NA,2019-09-11 16:02:30,TRUE,NA,"1171816295408590848",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","TribeWorksHQ",0,FALSE,FALSE,NA,NA
"2500","Eximius is available on Amazon! Grab your copy today! #BookBoost #MustRead #GraphicNovel #Eximius #EximiusNovel… https://t.co/QzX52XIa5L",FALSE,0,NA,2019-09-11 16:00:55,TRUE,NA,"1171815893778796544",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SeanAdelman",0,FALSE,FALSE,NA,NA
"2501","We're hiring! Click to apply: Part-Time Printing and Duplication Specialist 1 - https://t.co/WXBBR37CWl #inclusion #diversity",FALSE,0,NA,2019-09-11 16:00:50,FALSE,NA,"1171815875638259712",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","Jobsatclark",0,FALSE,FALSE,"-122.6508104","45.657175"
"2502","Here's an interesting article!

'Investors must embrace diversity now and invest in diverse founders'… https://t.co/H3eIZjmvmw",FALSE,0,NA,2019-09-11 16:00:42,TRUE,NA,"1171815842146856960",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Womenintech_CIT",0,FALSE,FALSE,NA,NA
"2503","Heading to the @womeninFF #WitandWisdom breakfast next Wed. 9/18 in #NYC? See Head of Product Management Jackie Ran… https://t.co/5mfQqhV8qC",FALSE,1,NA,2019-09-11 16:00:41,TRUE,NA,"1171815837575077888",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","hamilton_lane",0,FALSE,FALSE,NA,NA
"2504","Dentons achieves Mansfield 2.0 Certified Plus status https://t.co/1s0WC8UJDh #Diversity #LBGTQ #mansfieldrule",FALSE,1,NA,2019-09-11 16:00:32,FALSE,NA,"1171815797779509249",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Dentons",0,FALSE,FALSE,NA,NA
"2505","Did you miss The Conference Board's #diversity &amp; #inclusion conference? Check out our highlights here https://t.co/rYMHozWzg9",FALSE,0,NA,2019-09-11 16:00:02,FALSE,NA,"1171815672139210754",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","tcbmliu",0,FALSE,FALSE,NA,NA
"2506","@NaanDerthaal @christineannho @BonezNQuality @_NancyMD @orthopaedics12 @drspoon8 @MailOnline @mymomthesurgeon… https://t.co/UkDmFgODbA",FALSE,9,"NaanDerthaal",2019-09-11 15:59:28,TRUE,"1171814854958563328","1171815529184673793","914469791431147520","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OrthopodReg",1,FALSE,FALSE,NA,NA
"2507","#greensboro #arts #gso #poetrycommunity #spokenword #singer #musician #activist #raleigh #activism #community… https://t.co/F0ZRyJhEVL",FALSE,0,NA,2019-09-11 15:58:30,TRUE,NA,"1171815289299845122",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","verbalxpression",0,FALSE,FALSE,"-79.7913","36.0731"
"2508","Netflix Developing Film With Millie Bobby Brown and Her Sister Congratulations! #actress #life #dothework #film… https://t.co/eOyHenN8sx",FALSE,19,NA,2019-09-11 15:58:18,TRUE,NA,"1171815238469074945",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stelladoyle28",5,FALSE,FALSE,NA,NA
"2509","Can you recommend anyone for this job? 3rd Shift Picker - https://t.co/1zkqOxKkhF #Plainfield, IN #diversity",FALSE,0,NA,2019-09-11 15:57:19,FALSE,NA,"1171814990170341376",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","ULG_Staffing",0,FALSE,FALSE,NA,NA
"2510",".@Forbes released their #list of highest paid #actresses, shining a light on the pay gap and lack of #diversity in… https://t.co/yiNkZDkh67",FALSE,1,NA,2019-09-11 15:54:05,TRUE,NA,"1171814177184395264",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","LagralaneG",0,FALSE,FALSE,NA,NA
"2511","Roush is always looking to grow our network of talented individuals like yourself! If you are looking for a Prototy… https://t.co/Ce1VJTOrsv",FALSE,1,NA,2019-09-11 15:53:59,TRUE,NA,"1171814149732495360",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","WorkAtRoush",0,FALSE,FALSE,"-83.1763145","42.3222599"
"2512","Would your research/teaching/service contribute to #diversity, #equity, &amp; #inclusion in higher ed?   Apply for the… https://t.co/dOPdl2j2Ex",FALSE,8,NA,2019-09-11 15:53:23,TRUE,NA,"1171813999417020416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","UMSociology",2,FALSE,FALSE,NA,NA
"2513","Think diversity in hiring is just a fad or buzzword?  Think again.  Research is showing that traditional diversity… https://t.co/we8zfPChlI",FALSE,0,NA,2019-09-11 15:53:11,TRUE,NA,"1171813950872272897",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","scottmorling",0,FALSE,FALSE,NA,NA
"2514","Great #VSVR2019 conference in Birmingham. Lots of interesting papers, useful and engaging workshop sessions, and re… https://t.co/1QaOh1W4AF",FALSE,12,NA,2019-09-11 15:52:46,TRUE,NA,"1171813844316037120",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Currie_DeniseC",1,FALSE,FALSE,NA,NA
"2515","Diverse companies are more profitable and grow faster, research shows. #Artificialintelligence may help companies g… https://t.co/ATnQt9qRRS",FALSE,0,NA,2019-09-11 15:52:08,TRUE,NA,"1171813687184764929",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SabineVdL",0,FALSE,FALSE,NA,NA
"2516","A great read! Diversity and Inclusivity are extremely important in the workplace. Here at Thompson and Terry, we pr… https://t.co/cJ0C9qKFBB",FALSE,2,NA,2019-09-11 15:51:01,TRUE,NA,"1171813404731949056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","thompsonterryox",1,FALSE,FALSE,NA,NA
"2517","Great to see this focus on #Diversity &amp; #Inclusion from Hive Learning and the Business Culture Awards enabling… https://t.co/PooQ11hFEN",FALSE,2,NA,2019-09-11 15:50:30,TRUE,NA,"1171813276025384961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TimPointer",2,FALSE,FALSE,NA,NA
"2518","It is far easier to talk about change than to execute it. Thank you @EYnews for not talking about change but acting… https://t.co/c0NId3GgwN",FALSE,0,NA,2019-09-11 15:50:06,TRUE,NA,"1171813172212166656",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","SuperVirtuals",0,FALSE,FALSE,NA,NA
"2519","Thanks to all our panellists &amp; guests for a lively and interactive debate! Looking forward to keeping the conversat… https://t.co/AibOuQvfXM",FALSE,1,NA,2019-09-11 15:49:32,TRUE,NA,"1171813029316616192",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DiversityStudy",0,FALSE,FALSE,NA,NA
"2520","How a diverse culture helps to move a business forward. Great insight from @SimplyAsset Ylva Oertengren and Karima… https://t.co/BxXb6A2o9g",FALSE,1,NA,2019-09-11 15:49:14,TRUE,NA,"1171812953819103232",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","editsupp",0,FALSE,FALSE,NA,NA
"2521","Partner Jim Holmes writes in @Law360 about how his supportive family and an inspiring professor helped him become a… https://t.co/ZtAajxoBmC",FALSE,0,NA,2019-09-11 15:48:48,TRUE,NA,"1171812844763078656",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ClydeCoNews",0,FALSE,FALSE,NA,NA
"2522","5 Ways #ArtificialIntelligence (#AI) Brings #Diversity to the Modern Workplace - AiThority https://t.co/5TMH7n2Ush https://t.co/5DrcD9UUCb",FALSE,0,NA,2019-09-11 15:48:06,FALSE,NA,"1171812670057508864",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RiskCentre",1,FALSE,FALSE,NA,NA
"2523","Women rarely have an opportunity to come together and share their leadership experiences in a learning environment… https://t.co/dET1L4xXTz",FALSE,0,NA,2019-09-11 15:48:02,TRUE,NA,"1171812654270287872",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","EventerCareers",0,FALSE,FALSE,NA,NA
"2524","""you deserve quality sidewalks that are always accessible to you"" - Project Sidewalk, I couldn't have put it better… https://t.co/ETEIwTle34",FALSE,1,NA,2019-09-11 15:46:51,TRUE,NA,"1171812357078695940",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WorldonWheels99",1,FALSE,FALSE,NA,NA
"2525","Did you know @UUtah and @UofUHealth made the @Forbes list of America's 100 Best Employers For #Diversity?… https://t.co/MS1fFfugXJ",FALSE,4,NA,2019-09-11 15:46:42,TRUE,NA,"1171812317140410368",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","slcecondev",1,FALSE,FALSE,NA,NA
"2526","The Learning Curve: Teacher Diversity at Every School District in San Diego County, Ranked - Voice of San Diego… https://t.co/ToHNy8cJAN",FALSE,0,NA,2019-09-11 15:45:26,TRUE,NA,"1171811998318944257",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","FLRealTalk",1,FALSE,FALSE,NA,NA
"2527","The class contains a #diversity of ages including students, mid-lifers, and grandparents. They're being trained as… https://t.co/i1NRoZtY1m",FALSE,0,NA,2019-09-11 15:44:29,TRUE,NA,"1171811758375428097",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AdvancedCareCom",0,FALSE,FALSE,NA,NA
"2528","How a diverse culture helps move a business forward.

https://t.co/vAgmYYDViD

#diversityinclusion #diversity… https://t.co/f1voLWCd0C",FALSE,4,NA,2019-09-11 15:43:47,TRUE,NA,"1171811584349483013",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SimplyAsset",1,FALSE,FALSE,NA,NA
"2529","Check out the @DiverseIssues article on the location reveal for #ICBME19: https://t.co/8ZvqcmyCrs

Thanks,… https://t.co/estap97Jee",FALSE,4,NA,2019-09-11 15:43:00,TRUE,NA,"1171811385795211264",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","_icbme",3,FALSE,FALSE,NA,NA
"2530","@KenidraRWoods_ @Skiing_Gator True #diversity includes everyone. Question: You automatically assume white people ar… https://t.co/tQ6kzSAGor",FALSE,0,"KenidraRWoods_",2019-09-11 15:42:21,TRUE,"1155632892791463937","1171811224255979521","4733728937","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","americarocks4u",0,FALSE,FALSE,NA,NA
"2531","Love seeing our speakers doing big things! @BriLimitless is an automation phenom and a champion of diversity in tec… https://t.co/TmIEuMtTKO",FALSE,5,NA,2019-09-11 15:42:00,TRUE,NA,"1171811136854999040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","renderATL",1,FALSE,FALSE,NA,NA
"2532","Great to see #Womeninmanufacturing represented at today's #TMMXAwards site visits! 

Well done @RotothermGroup… https://t.co/V8WqxslVq8",FALSE,10,NA,2019-09-11 15:41:17,TRUE,NA,"1171810954528641026",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheManufacturer",3,FALSE,FALSE,NA,NA
"2533","Could #diversity have prevented 9/11? https://t.co/30kGzbkA9v",FALSE,0,NA,2019-09-11 15:40:22,FALSE,NA,"1171810723154006017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","frostincluded",0,FALSE,FALSE,NA,NA
"2534","How Effective #Communication Will Help an Organisation https://t.co/lBsz303Z4X #Diversity https://t.co/fR8ZZcBfZD",FALSE,0,NA,2019-09-11 15:39:09,FALSE,NA,"1171810416206536704",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","pabMAGNET",0,FALSE,FALSE,NA,NA
"2535","""We’re still dealing with the ‘why’ and not the ‘how’ at most companies"" @mwa_comms @BLUECOMMS #LISW19 #diversity #shipping @LISWOfficial",FALSE,0,NA,2019-09-11 15:38:27,FALSE,NA,"1171810243371839489",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DiversityStudy",0,FALSE,FALSE,NA,NA
"2536","Congratulations to you Dr. Brown for your own personal achievement and for making history! #diversity… https://t.co/ijSnHJIbFi",FALSE,16,NA,2019-09-11 15:37:06,TRUE,NA,"1171809900042891265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MAFA11",3,FALSE,FALSE,NA,NA
"2537","Successfully Navigating Cultural Differences in the Workplace  https://t.co/qcvmBGcx1F  #EmployeeEngagement… https://t.co/amYuItIRih",FALSE,0,NA,2019-09-11 15:36:23,TRUE,NA,"1171809721113665536",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","michelleMsmith9",0,FALSE,FALSE,NA,NA
"2538","Now starting second panel at @HelsinkiComm hearing on #diversity and #inclusion in Europe, featuring Irene Appiah,… https://t.co/XIGUOnS7ML",FALSE,7,NA,2019-09-11 15:32:38,TRUE,NA,"1171808776074203136",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","HelsinkiComm",6,FALSE,FALSE,NA,NA
"2539",".@gapsquare's CEO, @ZaraNanu is an expert on how #diversity and #inclusion can shape more dynamic and productive te… https://t.co/mHcrZcOwpe",FALSE,22,NA,2019-09-11 15:32:25,TRUE,NA,"1171808722701705216",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","GirlsinTech",5,FALSE,FALSE,NA,NA
"2540","Join @GSKUS and Fortune 1000 companies at 2019 #NHCC Carolinas Regional Forum in #Raleigh #Hispanic #Diversity… https://t.co/wXBsyWpoKl",FALSE,1,NA,2019-09-11 15:32:10,TRUE,NA,"1171808660982566915",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","NHCCorg",0,FALSE,FALSE,NA,NA
"2541","""No downside to encouraging EEs to designate their gender #pronouns,"" so long as one is forced to do so, says… https://t.co/UW85zgSSbU",FALSE,2,NA,2019-09-11 15:31:13,TRUE,NA,"1171808420191752195",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","HRHero",1,FALSE,FALSE,NA,NA
"2542","@adveketcosmetic hopes to deliver a message of #philanthropy ~ #diversity ~ #selflove and to inspire the wearer to… https://t.co/OSPSmAoy73",FALSE,0,"adveketcosmetic",2019-09-11 15:30:53,TRUE,NA,"1171808337551405058","839582260776976384","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","adveketcosmetic",0,FALSE,FALSE,NA,NA
"2543","Join @GSKUS and Fortune 1000 companies at 2019 #NHCC Carolinas Regional Forum in #Raleigh #Hispanic #Diversity… https://t.co/2F0xzp6xsy",FALSE,1,NA,2019-09-11 15:30:41,TRUE,NA,"1171808286083092480",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","NHCCorg",0,FALSE,FALSE,NA,NA
"2544","Today, benchers at the @LawSocietyLSO repealed the Statement of Principles. Later on today I will be attending the… https://t.co/AXzVoIsgN6",FALSE,44,NA,2019-09-11 15:30:27,TRUE,NA,"1171808227291541506",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NandiDeterville",8,FALSE,FALSE,NA,NA
"2545","Do you have an #interview coming up? #Diversity and #inclusion are crucial factors to many #jobseekers - here are 4… https://t.co/qfXA1M54UM",FALSE,0,NA,2019-09-11 15:30:13,TRUE,NA,"1171808171452706816",NA,"<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>","HaysIreland",0,FALSE,FALSE,NA,NA
"2546","The DISCOVER Cookbook – a guide for organizing more diverse and inclusive events and conferences:… https://t.co/oLECIzGlg0",FALSE,2,NA,2019-09-11 15:30:11,TRUE,NA,"1171808160203628544",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","NumFOCUS",2,FALSE,FALSE,NA,NA
"2547","SUNCOAST HOSPICE provides life-changing care to the community we serve. Join us today to make a positive impact!… https://t.co/a0C9ybXklt",FALSE,0,NA,2019-09-11 15:30:07,TRUE,NA,"1171808145938604032",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","EmpathCareers",0,FALSE,FALSE,"-82.6995443","27.8428025"
